WKT,identificatie,rdf_seealso,bouwjaar,status,gebruiksdoel,oppervlakte_min,oppervlakte_max,aantal_verblijfsobjecten,fuuid,latitude,longitude
"POLYGON ((5.89976696447623 51.2994970526141,5.89976309250854 51.29948933023,5.8997357373748 51.2994947271928,5.89971590868831 51.2994552184413,5.89967726728002 51.2994630201858,5.89962403503698 51.2993600171418,5.89966246290952 51.2993523601773,5.89967520898386 51.2993727447938,5.89974915935194 51.2993579110373,5.89976727999161 51.2993934272484,5.89976856758858 51.2993931698881,5.89981682482894 51.2994872328537,5.89976696447623 51.2994970526141))","1640100000025873",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025873,"1993",Pand in gebruik,woonfunctie,"158","158","1",pand.569ee182-91a8-4ee2-9dbd-1be970ffdbb3,51.299,5.900
"POLYGON ((5.89983226832211 51.3001281898534,5.89972784340794 51.3001465826451,5.89969775339991 51.3000794242993,5.89965629644248 51.3000868159563,5.89963282005979 51.300035305102,5.89963077669745 51.3000308196524,5.89977542437597 51.3000049687866,5.89979065499154 51.3000384752219,5.89979142774187 51.3000383369848,5.89983226832211 51.3001281898534))","1640100000025874",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025874,"1977",Pand in gebruik,woonfunctie,"160","160","1",pand.f2ca660e-7eb2-4c56-8b1d-1e22b4bf15de,51.300,5.900
"POLYGON ((5.89985687776022 51.3010418564698,5.89986854190302 51.3010680077125,5.89982168612059 51.3010761063647,5.89982885214117 51.3010924166083,5.8996647993635 51.301120762005,5.89965832503368 51.301106030751,5.89963927030126 51.301062707288,5.89969259491396 51.3010534925661,5.89968044380537 51.3010261029831,5.8997365152108 51.3010163278225,5.8997311315361 51.3010042345038,5.89977623998195 51.300996323362,5.89978163770388 51.30100838965,5.89983756527803 51.3009985791185,5.89985687776022 51.3010418564698))","1640100000025875",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025875,"2002",Pand in gebruik,woonfunctie,"257","257","1",pand.dad158f3-49e9-4f82-b9d4-11bdc2cb9c12,51.301,5.900
"POLYGON ((5.89292961525386 51.302115722329,5.89295694051491 51.3020192426855,5.89333787956936 51.3020616321217,5.89333724485391 51.3020638821046,5.893358951218 51.3020661427885,5.89337156099906 51.3020782858676,5.8933682370254 51.3020940848153,5.89334964007895 51.3021019860328,5.89332702078798 51.3021001607842,5.89331067089207 51.3021582102276,5.89302638300501 51.3021265109202,5.89292961525386 51.302115722329))","1640100000025082",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025082,"1913",Pand in gebruik,woonfunctie,"69","229","2",pand.567d6f9c-51eb-4e70-a76f-d5a4572e7524,51.302,5.893
"POLYGON ((5.89351229279279 51.3025008526364,5.89348706109366 51.3025583924222,5.89332260120529 51.3025300466856,5.8933478330959 51.3024725069351,5.89351229279279 51.3025008526364))","1640100000025085",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025085,"1993",Pand in gebruik,,,,"0",pand.c336e12b-b6de-4654-8365-c3388fba491d,51.303,5.893
"POLYGON ((5.89990636873662 51.3006561587087,5.89994053073262 51.3007321800877,5.89973356840388 51.3007687417163,5.89969680396254 51.3006869428906,5.89970228498526 51.300685974919,5.89968679219825 51.3006521190603,5.8997624380338 51.3006386890923,5.89977021403351 51.3006556977866,5.89978059391818 51.3006785827371,5.89990636873662 51.3006561587087))","1640100000025877",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025877,"1971",Pand in gebruik,woonfunctie,"141","141","1",pand.5a6c488a-0d4d-49d2-ba93-c3d0ab57b956,51.301,5.900
"POLYGON ((5.89990813739568 51.2994172116031,5.89986996759381 51.2994248675117,5.89988967927777 51.2994641610195,5.89986229549811 51.2994695581384,5.89986575510458 51.2994775879583,5.89981682482894 51.2994872328537,5.89976856758858 51.2993931698881,5.89981329006736 51.2993842267036,5.8998030907142 51.2993646308958,5.89982985830874 51.2993592724605,5.89980330602911 51.2993070830442,5.89984622576541 51.2992984983545,5.89990813739568 51.2994172116031))","1640100000025879",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025879,"1993",Pand in gebruik,woonfunctie,"166","166","1",pand.08fdfe97-086a-4155-9105-c98c5814a4f1,51.299,5.900
"POLYGON ((5.8936029277744 51.3014229240936,5.89359517511427 51.3014531515105,5.8935871739097 51.3014829485415,5.89352057128593 51.3014742044952,5.89354044658866 51.3014147194359,5.8936029277744 51.3014229240936))","1640100000025088",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025088,"1956",Pand in gebruik,,,,"0",pand.dc58c575-ac11-43ab-85d6-91fd6d0637a1,51.301,5.894
"POLYGON ((5.89983226832211 51.3001281898534,5.89979142774187 51.3000383369848,5.89989381737091 51.3000200429906,5.89988096891682 51.2999918295217,5.89990618338079 51.2999873138796,5.89992571667574 51.2999838120408,5.8999494443943 51.300034692507,5.89990698606286 51.3000422864213,5.89993719408199 51.300109713861,5.89983226832211 51.3001281898534))","1640100000025880",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025880,"1973",Pand in gebruik,woonfunctie,"134","134","1",pand.e2274594-18fd-46c6-a83e-c7bbd23e518c,51.300,5.900
"POLYGON ((5.89999781962961 51.2994511809975,5.8999939047137 51.2994434677991,5.89996653741309 51.2994490536368,5.89994606404374 51.2994096106867,5.89990813739568 51.2994172116031,5.89984622576541 51.2992984983545,5.89989106253766 51.2992895276697,5.89991387569713 51.2993343266909,5.8999843356286 51.299320236263,5.89999204246959 51.2993349261129,5.90004727771325 51.2994412999885,5.89999781962961 51.2994511809975))","1640100000025883",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025883,"1993",Pand in gebruik,woonfunctie,"159","159","1",pand.76d074f2-7725-4949-8a56-ab015b62dd16,51.299,5.900
"POLYGON ((5.89386199523309 51.3013775441848,5.89384495180709 51.3013754970067,5.89386677339435 51.3013040571816,5.8939270211502 51.3013112915998,5.89390519965366 51.301382731436,5.89386199523309 51.3013775441848))","1640100000025092",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025092,"1985",Pand in gebruik,,,,"0",pand.9168820a-61b6-4d86-b93b-219703c95788,51.301,5.894
"POLYGON ((5.89998325041482 51.3000137792053,5.89998949853474 51.3000275226601,5.8999494443943 51.300034692507,5.89992571667574 51.2999838120408,5.89991694538378 51.2999649919849,5.89995755489955 51.2999587635359,5.899972577267 51.2999903112864,5.89998325041482 51.3000137792053))","1640100000025884",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025884,"1977",Pand in gebruik,,,,"0",pand.eb7e5203-0f94-418b-a625-a0461b836052,51.300,5.900
"POLYGON ((5.9001599322877 51.3003536796532,5.90017291273001 51.3003616764864,5.9001774655525 51.3003725599467,5.90017084046472 51.3003840230234,5.9001609954979 51.3003909429231,5.90012921468493 51.3003968358956,5.90012970004655 51.3003979214126,5.90002306573405 51.3004162522943,5.90002855381588 51.3004287046955,5.89995671020029 51.3004410304288,5.89988870346818 51.3004528268474,5.89987314641795 51.3004183600512,5.89985363375198 51.3003751105509,5.89992212404991 51.3003629704439,5.89991095410873 51.300337401307,5.89998258270168 51.3003250945267,5.89998916141631 51.3003452995398,5.90001925694796 51.3003400072988,5.90001752128975 51.300336113767,5.90010643398339 51.3003204767651,5.90012140496612 51.30035253709,5.9001329801321 51.3003503017706,5.90013434141554 51.3003527767055,5.90014268036546 51.3003509331826,5.9001599322877 51.3003536796532))","1640100000025885",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025885,"1973",Pand in gebruik,woonfunctie,"266","266","1",pand.e61b47bf-f305-4519-8737-634e28d238e9,51.300,5.900
"POLYGON ((5.89996895423211 51.2997490203779,5.89994452986391 51.2997012171867,5.89993485380922 51.2996822662851,5.90003728887506 51.2996617067603,5.90003790478102 51.2996629265357,5.90009452512747 51.2997712988086,5.90009799734538 51.299777890343,5.89999468265922 51.2997993077414,5.89999943372434 51.2998086981786,5.89995462473814 51.2998176328255,5.8999244599301 51.2997578817156,5.89996895423211 51.2997490203779))","1640100000025886",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025886,"1977",Pand in gebruik,woonfunctie,"153","153","1",pand.1ae84503-06d6-4ccc-bbd8-e1f0259312a4,51.300,5.900
"POLYGON ((5.90014353188198 51.3010264448351,5.90008973613755 51.3010358326292,5.90009438292577 51.3010461403892,5.89997030514585 51.3010678200508,5.89993193804547 51.300982540669,5.90001245076535 51.3009683160525,5.90005971939649 51.3009599638147,5.90006420481825 51.3009699486868,5.90011416383075 51.3009611171479,5.9001110458485 51.3009541555082,5.90010981026777 51.3009513833856,5.90011423238425 51.3009506088285,5.90017244933139 51.3009403745563,5.90017687144574 51.3009395999969,5.90017810703021 51.3009423721189,5.90018972619825 51.3009683347615,5.90019096178428 51.3009711068833,5.90019575671218 51.3009818364644,5.90019700663742 51.3009846085229,5.90019990401226 51.3009910767437,5.90020552256876 51.301003645417,5.90020675815671 51.3010064175386,5.90021480377012 51.3010244317714,5.90014792918051 51.3010362413257,5.90014353188198 51.3010264448351))","1640100000025888",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025888,"2001",Pand in gebruik,woonfunctie,"215","215","1",pand.9ccc05df-0cc5-40ca-854a-2366b07d67e7,51.301,5.900
"POLYGON ((5.90013912419368 51.2993703413573,5.90010030117302 51.2993785575323,5.90012097378008 51.2994178557553,5.90009314950939 51.299423605437,5.90009703626834 51.2994313637007,5.90004727771325 51.2994412999885,5.89999204246959 51.2993349261129,5.8999843356286 51.299320236263,5.9000305601521 51.2993109897425,5.90003426969517 51.2993182903557,5.90010586357271 51.2993043117125,5.90013912419368 51.2993703413573))","1640100000025889",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025889,"1993",Pand in gebruik,woonfunctie,"140","140","1",pand.3be6c814-8a45-4d46-b945-cede0379fa30,51.299,5.900
"POLYGON ((5.90003728887506 51.2996617067603,5.90014217021136 51.2996406509622,5.90018878259136 51.2997311524348,5.90017542046649 51.2997338540708,5.90018541721145 51.2997532619728,5.90017820197714 51.2997619590724,5.90013676332974 51.2997709508443,5.90011699411951 51.2997661929645,5.90009452512747 51.2997712988086,5.90003790478102 51.2996629265357,5.90003728887506 51.2996617067603))","1640100000025890",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025890,"1977",Pand in gebruik,woonfunctie,"130","130","1",pand.4fc9b342-6b05-4092-9a6c-bee9b9537e97,51.300,5.900
"POLYGON ((5.89638886130244 51.3016398049269,5.89637625099351 51.3016766156788,5.89629107651174 51.3016651589247,5.89630117371464 51.3016280086093,5.89638886130244 51.3016398049269))","1640100000025184",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025184,"1952",Pand in gebruik,,,,"0",pand.16ad74b9-9b04-4495-9f08-bc04a81eb678,51.302,5.896
"POLYGON ((5.89418172820717 51.3021596683658,5.89399991836787 51.3021403700821,5.8940122603313 51.3020946887285,5.89419406999412 51.3021139869932,5.89418172820717 51.3021596683658))","1640100000025097",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025097,"1998",Pand in gebruik,,,,"0",pand.02099d1f-7339-44dd-8dbe-c249e383b003,51.302,5.894
"POLYGON ((5.89420536075432 51.3018247652041,5.8943096069478 51.3018362662251,5.89430224179081 51.3018626088005,5.89421595604106 51.3018530789935,5.89416854918917 51.3018478472411,5.89417595763634 51.3018215224635,5.89420536075432 51.3018247652041))","1640100000025099",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025099,"1984",Pand in gebruik,,,,"0",pand.f6168f75-b629-42ab-8afa-c3e20cc0437f,51.302,5.894
"POLYGON ((5.8942218425616 51.3018265810657,5.89422785676383 51.3018038399374,5.89422980932372 51.3018040561528,5.89423096813527 51.3017999341923,5.89425616471075 51.3018027188358,5.89431709606169 51.3018094646756,5.8943096069478 51.3018362662251,5.8942218425616 51.3018265810657))","1640100000025101",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025101,"1984",Pand in gebruik,,,,"0",pand.5f42c88a-71d1-4f79-b1c2-69b4fb14d510,51.302,5.894
"POLYGON ((5.89459312965799 51.3025396336037,5.8945782116237 51.3025379098541,5.89460087403438 51.3024608841264,5.89468643371382 51.3024707763733,5.89466871837201 51.3025309803104,5.89466308065062 51.3025514546191,5.8945921820557 51.3025434040801,5.89459312965799 51.3025396336037))","1640100000025106",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025106,"1981",Pand in gebruik,,,,"0",pand.8d8bc9a1-e047-4367-bd00-d67b2656af78,51.303,5.895
"POLYGON ((5.89477711805868 51.3010044546179,5.8945598924204 51.3010030377758,5.89456001139001 51.3009956663666,5.8945264695852 51.3009954440488,5.89452634861595 51.3010026356888,5.894447778672 51.3010021332234,5.89444834127995 51.3009675325305,5.89444962678344 51.3008895123439,5.89443729421932 51.3008894312643,5.89443847708343 51.3008189621933,5.89485435725356 51.3008217780549,5.89485408226944 51.3008409255925,5.89489480791779 51.3008411524314,5.89489405062137 51.3009111432413,5.89485323937884 51.3009109617198,5.89485226281557 51.3009702477162,5.89477769365866 51.3009697549881,5.89477711805868 51.3010044546179))","1640100000025109",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025109,"1950",Pand in gebruik,onderwijsfunctie,"698","698","1",pand.7cb3cfa4-6110-4677-a944-eb003388c413,51.301,5.895
"POLYGON ((5.89469431034259 51.2995934969171,5.89461072229476 51.2995747240584,5.89465722315985 51.2994933426169,5.89468384478449 51.2994993209957,5.89473256010739 51.2995102637601,5.89474081107785 51.2995121154425,5.89469431034259 51.2995934969171))","1640100000025111",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025111,"1990",Pand in gebruik,,,,"0",pand.e3993d9e-76dd-4cc4-8f60-1a05c13a9c25,51.300,5.895
"POLYGON ((5.89471635020415 51.3010782487715,5.89471674803087 51.3010494915745,5.89477684717525 51.3010498137432,5.89477646372483 51.3010785708779,5.89477602726275 51.3011245150032,5.89475881943655 51.301124446232,5.89475699932729 51.3011723379921,5.89469708003932 51.3011714397393,5.89469940118688 51.3011247592956,5.89471613394656 51.3011246593584,5.89471635020415 51.3010782487715))","1640100000025113",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025113,"1990",Pand in gebruik,,,,"0",pand.bb2a0563-e63c-4649-b816-ae7b9bf8fc50,51.301,5.895
"POLYGON ((5.8948241588293 51.2987754717862,5.89479615779926 51.2988260395868,5.89476787556157 51.2988202662332,5.89475948283313 51.2988185500048,5.89478748389918 51.298767982213,5.8948241588293 51.2987754717862))","1640100000025115",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025115,"1987",Pand in gebruik,industriefunctie,"15","15","1",pand.e8e7378a-1daa-44b6-9810-5da40a9bc3a4,51.299,5.895
"POLYGON ((5.89490173643372 51.3025011456163,5.89487535433049 51.3026034464126,5.89485828521712 51.3026017141046,5.89480650372664 51.3025964657367,5.89477654314455 51.3025934323222,5.89477438980261 51.3025932169916,5.89480077212589 51.3024909162179,5.89490173643372 51.3025011456163))","1640100000025116",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025116,"1993",Pand in gebruik,,,,"0",pand.e88f2f50-953f-4b41-b4a4-1290dc5d0e60,51.303,5.895
"POLYGON ((5.89500599744369 51.299326713262,5.89498497122656 51.2993662302896,5.89479481467856 51.2993264390691,5.89480359334073 51.2993099511063,5.89481584114166 51.299286931064,5.89487797136451 51.2992999276402,5.89496541084031 51.2993182250678,5.89500599744369 51.299326713262))","1640100000025118",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025118,"1972",Pand in gebruik,,,,"0",pand.571c091b-4825-4d78-88bc-8d4c056164e0,51.299,5.895
"POLYGON ((5.89509201974909 51.3025356596649,5.89507682964023 51.3025946571225,5.89501758317772 51.3025886593919,5.89503277336106 51.302529661942,5.89509201974909 51.3025356596649))","1640100000025129",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025129,"1985",Pand in gebruik,,,,"0",pand.8303a3f1-a502-4a72-b2aa-cf0d804d6c4e,51.303,5.895
"POLYGON ((5.89513938159873 51.3016291750127,5.89512727272594 51.3016724913949,5.89496842789133 51.3016550359952,5.89498053691001 51.3016117196294,5.89513938159873 51.3016291750127))","1640100000025130",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025130,"1997",Pand in gebruik,,,,"0",pand.7c136a60-3d85-405e-8701-e3947e72b1a3,51.302,5.895
"POLYGON ((5.89510164263028 51.3016203418428,5.89504640061306 51.3016145693539,5.89507918648153 51.301491161616,5.89513442835376 51.3014969340896,5.89510164263028 51.3016203418428))","1640100000025134",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025134,"1975",Pand in gebruik,,,,"0",pand.dd2d0ab8-1b0c-4605-adae-73ec8954a3ca,51.302,5.895
"POLYGON ((5.89515598633827 51.3015491103973,5.89512700869876 51.3015454345733,5.89513815351725 51.3015108596007,5.8951671310359 51.3015145264336,5.89515598633827 51.3015491103973))","1640100000025139",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025139,"1998",Pand in gebruik,,,,"0",pand.122bd9af-fd5d-4990-91d1-adcdca6b6699,51.302,5.895
"POLYGON ((5.89521940985754 51.3021248686496,5.89521326579867 51.3021487879418,5.89517628400376 51.3021449043685,5.89518242808145 51.3021209850783,5.89521940985754 51.3021248686496))","1640100000025142",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025142,"1990",Pand in gebruik,,,,"0",pand.bb5745c7-fa9c-4f9a-af1f-e0e69b98a7bc,51.302,5.895
"POLYGON ((5.89523698787469 51.2999509813785,5.89523065222409 51.2999937691946,5.89514807875289 51.2999889700165,5.89515441448008 51.2999461822048,5.89523698787469 51.2999509813785))","1640100000025144",http://bag.basisregistraties.overheid.nl/bag/id/pand/1640100000025144,"1998",Pand in gebruik,,,,"0",pand.9784559a-5168-47ab-81b7-c2858fa9a061,51.300,5.895
